CustomerID,TenureMonths,ContractType,PaymentMethod,MonthlyCharges,TotalCharges,TechSupportTickets,DaysSinceLastLogin,DiscountUsed,Churn,FutureLTV_12M
CUST-2608,45,One Year,Bank Transfer,99.83,4612.06,1,23,0,0,1279.19
CUST-2609,52,Month-to-Month,Credit Card,98.33,5012.04,0,19,0,1,139.16
CUST-2610,50,Month-to-Month,Bank Transfer,55.23,2876.22,3,29,0,1,62.67
CUST-2611,8,One Year,Electronic Check,49.89,363.93,1,4,1,0,528.72
CUST-2612,1,Two Year,Bank Transfer,75.98,74.24,1,2,0,0,1025.13
CUST-2613,8,Month-to-Month,Bank Transfer,20.84,169.22,0,31,1,1,22.88
CUST-2614,29,Month-to-Month,Credit Card,28.27,811.65,4,16,1,1,25.31
CUST-2615,5,One Year,Credit Card,32.62,147.36,3,41,0,1,60.61
CUST-2616,47,One Year,Credit Card,38.54,1894.43,2,4,0,0,430.5
CUST-2617,34,Month-to-Month,Mailed Check,71.2,2287.03,0,10,0,1,70.51
CUST-2618,65,Two Year,Bank Transfer,119.22,7264.13,3,37,0,1,228.34
CUST-2619,55,Two Year,Electronic Check,85.26,4561.98,3,3,0,0,869.67
CUST-2620,43,Month-to-Month,Credit Card,26.13,1102.61,1,38,1,1,33.94
CUST-2621,30,Month-to-Month,Electronic Check,72.56,2209.33,1,18,0,1,58.43
CUST-2622,17,Month-to-Month,Electronic Check,69.66,1135.66,1,38,0,1,121.91
CUST-2623,26,One Year,Electronic Check,34.42,864.49,2,22,0,1,27.75
CUST-2624,8,Month-to-Month,Bank Transfer,112.03,878.53,1,16,1,1,97.73
CUST-2625,47,One Year,Mailed Check,64.08,2888.75,2,12,1,0,701.66
CUST-2626,46,One Year,Mailed Check,119.46,5699.48,6,26,1,1,88.07
CUST-2627,68,Month-to-Month,Credit Card,62.01,4333.43,2,0,1,1,119.68
CUST-2628,33,One Year,Credit Card,80.8,2581.73,3,1,0,1,113.37
CUST-2629,1,Two Year,Electronic Check,30.48,27.43,3,17,0,1,44.4
CUST-2630,19,Month-to-Month,Electronic Check,65.42,1286.66,2,35,0,1,126.36
CUST-2631,31,Month-to-Month,Credit Card,43.88,1249.62,2,44,0,1,37.12
CUST-2632,14,Month-to-Month,Credit Card,103.56,1358.03,3,32,1,1,52.7
CUST-2633,53,Two Year,Mailed Check,98.39,4812.38,4,35,0,1,137.58
CUST-2634,48,Two Year,Bank Transfer,102.42,4557.14,2,1,0,0,1295.28
CUST-2635,69,Month-to-Month,Electronic Check,92.36,6503.05,5,3,0,1,112.35
CUST-2636,62,One Year,Credit Card,103.27,6319.03,4,15,0,0,1180.77
CUST-2637,66,Month-to-Month,Bank Transfer,40.08,2760.12,0,3,1,1,47.36
CUST-2638,64,Month-to-Month,Mailed Check,65.2,3900.39,0,8,0,1,60.72
CUST-2639,70,Month-to-Month,Electronic Check,89.18,6073.08,2,20,1,1,81.32
CUST-2640,63,Month-to-Month,Credit Card,83.74,5521.54,1,22,0,1,69.8
CUST-2641,33,Month-to-Month,Bank Transfer,91.64,3096.6,0,1,0,1,91.53
CUST-2642,41,One Year,Electronic Check,42.43,1755.8,4,2,1,1,43.69
CUST-2643,48,Month-to-Month,Bank Transfer,29.84,1329.69,2,22,1,1,28.74
CUST-2644,13,Two Year,Bank Transfer,111.68,1474.21,3,25,0,1,219.8
CUST-2645,31,Month-to-Month,Mailed Check,76.02,2243.82,1,6,0,1,144.37
CUST-2646,68,Month-to-Month,Bank Transfer,35.38,2356.71,1,35,0,1,48.18
CUST-2647,4,Month-to-Month,Mailed Check,99.34,393.93,3,43,0,1,195.86
CUST-2648,19,One Year,Credit Card,111.49,2100.1,2,32,1,1,221.51
CUST-2649,70,Month-to-Month,Electronic Check,36.96,2610.43,4,35,0,1,38.21
CUST-2650,13,Month-to-Month,Electronic Check,101.74,1321.64,4,3,1,1,118.81
CUST-2651,23,Two Year,Electronic Check,113.32,2372.45,1,22,1,1,219.68
CUST-2652,1,Month-to-Month,Bank Transfer,113.84,110.27,0,24,0,1,160.85
CUST-2653,54,Month-to-Month,Bank Transfer,111.42,6014.29,2,40,0,1,91.3
CUST-2654,71,Two Year,Credit Card,74.64,5004.79,3,25,0,0,992.53
CUST-2655,15,Month-to-Month,Bank Transfer,55.62,790.05,1,27,0,1,44.98
CUST-2656,65,Month-to-Month,Mailed Check,20.73,1237.88,1,27,0,1,20.92
CUST-2657,71,Month-to-Month,Credit Card,26.09,1783.47,0,20,0,1,21.95
CUST-2658,15,Month-to-Month,Electronic Check,62.88,988.5,3,9,1,1,54.55
CUST-2659,21,Month-to-Month,Credit Card,59.93,1186.54,2,26,0,1,30.38
CUST-2660,19,Month-to-Month,Mailed Check,38.47,716.1,1,14,1,1,70.06
CUST-2661,60,Month-to-Month,Bank Transfer,59.55,3614.04,3,16,0,1,56.21
CUST-2662,33,Month-to-Month,Bank Transfer,37.47,1115.36,1,38,1,1,23.59
CUST-2663,49,One Year,Bank Transfer,104.88,5319.33,1,34,1,0,1400.77
CUST-2664,35,Month-to-Month,Electronic Check,49.82,1670.43,0,4,0,1,66.46
CUST-2665,44,Month-to-Month,Mailed Check,79.86,3620.55,2,15,1,1,158.87
CUST-2666,11,Two Year,Mailed Check,70.28,700.29,2,22,0,0,748.32
CUST-2667,66,One Year,Credit Card,25.19,1532.61,2,38,1,0,334.27
CUST-2668,46,Month-to-Month,Mailed Check,114.22,4982.9,1,8,1,1,132.2
CUST-2669,9,Two Year,Credit Card,72.72,622.95,1,32,0,0,843.53
CUST-2670,3,Month-to-Month,Mailed Check,52.51,161.81,3,34,0,1,49.44
CUST-2671,26,Month-to-Month,Mailed Check,35.81,839.52,1,39,0,1,34.15
CUST-2672,48,One Year,Bank Transfer,53.85,2574.89,3,23,0,1,61.21
CUST-2673,66,Month-to-Month,Mailed Check,22.05,1338.43,0,23,1,1,21.42
CUST-2674,70,Month-to-Month,Credit Card,56.36,4037.84,2,23,1,1,105.56
CUST-2675,28,Month-to-Month,Bank Transfer,73.15,2082.58,3,18,0,1,41.18
CUST-2676,26,Month-to-Month,Mailed Check,107.19,2717.23,1,38,1,1,91.31
CUST-2677,25,Month-to-Month,Electronic Check,88.74,2067.43,2,24,1,1,152.0
CUST-2678,12,Two Year,Mailed Check,31.16,372.12,6,30,0,1,54.56
CUST-2679,5,Month-to-Month,Electronic Check,34.77,160.54,2,37,0,1,23.2
CUST-2680,48,Two Year,Bank Transfer,62.81,2799.33,3,24,0,0,778.65
CUST-2681,37,One Year,Electronic Check,39.57,1455.31,1,26,1,0,514.28
CUST-2682,44,Two Year,Electronic Check,22.78,1051.12,3,31,1,1,20.7
CUST-2683,15,One Year,Electronic Check,100.5,1558.24,0,10,0,1,119.0
CUST-2684,43,One Year,Electronic Check,21.95,933.44,4,4,0,0,279.67
CUST-2685,48,Month-to-Month,Electronic Check,103.07,4852.27,1,43,1,1,74.73
CUST-2686,70,Month-to-Month,Credit Card,34.41,2528.55,1,32,1,1,32.23
CUST-2687,46,Month-to-Month,Bank Transfer,117.47,5306.95,1,18,1,1,160.95
CUST-2688,43,Two Year,Bank Transfer,80.39,3328.93,3,42,0,0,990.84
CUST-2689,21,Two Year,Bank Transfer,93.5,2035.04,3,15,0,1,97.73
CUST-2690,23,Month-to-Month,Electronic Check,31.05,667.82,0,34,0,1,31.73
CUST-2691,47,Month-to-Month,Credit Card,106.21,4565.71,4,10,0,1,127.66
CUST-2692,15,Month-to-Month,Electronic Check,103.92,1551.18,3,10,1,1,152.43
CUST-2693,25,One Year,Electronic Check,85.3,1949.91,0,9,0,0,1071.86
CUST-2694,36,Month-to-Month,Mailed Check,70.23,2416.97,2,33,1,1,69.54
CUST-2695,51,One Year,Electronic Check,92.15,4528.28,0,4,0,0,1092.46
CUST-2696,15,Two Year,Bank Transfer,20.59,303.33,2,22,1,0,262.36
CUST-2697,68,Month-to-Month,Electronic Check,79.24,5650.99,2,24,0,1,124.77
CUST-2698,21,Month-to-Month,Bank Transfer,104.74,2052.49,2,28,0,1,78.24
CUST-2699,13,Month-to-Month,Mailed Check,55.69,692.38,3,39,0,1,49.31
CUST-2700,19,Month-to-Month,Electronic Check,30.83,538.81,1,12,0,1,35.12
CUST-2701,34,Month-to-Month,Bank Transfer,62.09,2092.36,4,31,1,1,113.88
CUST-2702,68,Month-to-Month,Electronic Check,92.71,6361.97,3,33,0,1,126.08
CUST-2703,52,Two Year,Mailed Check,30.73,1553.71,1,11,0,0,367.23
CUST-2704,27,Month-to-Month,Electronic Check,40.6,1027.0,2,23,1,1,26.59
CUST-2705,29,Month-to-Month,Bank Transfer,34.76,1001.12,2,39,1,1,41.37
CUST-2706,28,Two Year,Bank Transfer,99.69,2737.93,6,20,0,1,112.51
CUST-2707,35,One Year,Electronic Check,26.29,851.76,1,28,1,0,292.55
CUST-2708,8,Month-to-Month,Credit Card,88.66,681.51,2,22,0,1,152.31
CUST-2709,16,One Year,Credit Card,56.65,874.93,2,32,0,1,99.83
CUST-2710,36,Month-to-Month,Bank Transfer,95.58,3603.95,1,7,0,1,143.88
CUST-2711,30,One Year,Bank Transfer,116.44,3588.89,2,41,0,1,170.27
CUST-2712,18,One Year,Electronic Check,31.45,571.85,4,12,0,1,60.5
CUST-2713,2,One Year,Bank Transfer,51.44,106.31,1,4,0,1,55.33
CUST-2714,49,Month-to-Month,Electronic Check,101.01,5000.58,1,40,0,1,176.68
CUST-2715,4,Two Year,Electronic Check,46.62,193.1,0,9,1,0,488.92
CUST-2716,7,Month-to-Month,Credit Card,41.51,263.89,1,13,0,1,51.36
CUST-2717,39,Month-to-Month,Bank Transfer,102.54,3872.73,0,23,1,1,163.41
CUST-2718,13,Month-to-Month,Mailed Check,118.71,1561.8,3,10,1,1,126.49
CUST-2719,31,Month-to-Month,Electronic Check,75.69,2317.05,2,2,0,1,55.88
CUST-2720,71,Month-to-Month,Bank Transfer,47.8,3143.59,6,28,0,1,65.95
CUST-2721,63,Two Year,Electronic Check,59.86,3586.67,0,29,0,0,674.96
CUST-2722,56,Two Year,Electronic Check,37.01,1964.09,1,36,1,0,442.22
CUST-2723,42,Month-to-Month,Electronic Check,96.19,3794.36,0,6,0,1,174.04
CUST-2724,61,Month-to-Month,Mailed Check,97.35,5650.16,2,16,0,1,61.24
CUST-2725,42,Month-to-Month,Bank Transfer,107.51,4412.59,1,19,1,1,58.66
CUST-2726,56,Month-to-Month,Electronic Check,22.66,1304.78,1,10,0,1,31.94
CUST-2727,36,Month-to-Month,Bank Transfer,76.2,2774.21,3,43,0,1,75.94
CUST-2728,68,Two Year,Electronic Check,41.43,2888.48,2,24,0,0,553.05
CUST-2729,7,Month-to-Month,Bank Transfer,54.09,390.95,1,23,1,1,59.96
CUST-2730,54,Month-to-Month,Credit Card,98.5,5119.13,1,1,1,1,62.05
CUST-2731,1,Month-to-Month,Bank Transfer,39.2,37.31,2,26,0,1,19.81
CUST-2732,44,Two Year,Credit Card,83.83,3351.55,1,18,0,0,888.2
CUST-2733,45,One Year,Credit Card,85.46,3997.89,1,28,1,1,70.65
CUST-2734,47,Two Year,Mailed Check,115.41,4935.4,0,36,1,0,1273.97
CUST-2735,13,One Year,Bank Transfer,97.52,1281.92,1,10,1,1,190.93
CUST-2736,22,Month-to-Month,Credit Card,100.36,2112.35,2,18,0,1,174.64
CUST-2737,21,Month-to-Month,Electronic Check,73.16,1601.37,2,27,1,1,48.42
CUST-2738,9,One Year,Electronic Check,38.68,335.22,1,38,0,1,48.84
CUST-2739,26,Month-to-Month,Credit Card,62.56,1663.14,2,20,0,0,697.09
CUST-2740,9,One Year,Bank Transfer,74.95,635.69,1,25,1,1,115.99
CUST-2741,15,Month-to-Month,Electronic Check,87.84,1244.95,1,21,0,1,144.17
CUST-2742,10,Month-to-Month,Mailed Check,80.77,799.08,5,5,1,1,95.81
CUST-2743,42,Month-to-Month,Bank Transfer,59.4,2618.79,2,10,0,0,761.61
CUST-2744,24,One Year,Mailed Check,46.53,1091.75,3,13,1,1,55.71
CUST-2745,49,One Year,Bank Transfer,36.82,1877.15,0,35,0,0,479.58
CUST-2746,26,Month-to-Month,Bank Transfer,89.38,2365.56,2,39,1,1,126.28
CUST-2747,37,Month-to-Month,Bank Transfer,84.54,3188.6,2,40,0,1,51.21
CUST-2748,68,Month-to-Month,Mailed Check,88.74,5825.5,2,1,0,1,53.02
CUST-2749,50,Month-to-Month,Bank Transfer,57.25,2742.22,2,42,1,1,111.52
CUST-2750,24,Month-to-Month,Bank Transfer,46.24,1030.73,2,19,0,1,33.65
CUST-2751,19,Month-to-Month,Bank Transfer,95.97,1904.74,1,21,0,1,90.37
CUST-2752,60,Month-to-Month,Electronic Check,97.36,6098.1,1,38,0,1,160.79
CUST-2753,39,Month-to-Month,Mailed Check,65.56,2587.68,2,3,1,1,73.07
CUST-2754,18,Month-to-Month,Credit Card,81.19,1380.22,1,28,0,1,62.69
CUST-2755,19,Month-to-Month,Electronic Check,57.35,1020.76,2,23,0,1,68.87
CUST-2756,36,Month-to-Month,Electronic Check,90.19,3403.63,2,0,0,1,122.07
CUST-2757,55,Month-to-Month,Mailed Check,103.57,5183.57,3,23,1,1,122.12
CUST-2758,69,Month-to-Month,Credit Card,88.82,6291.2,4,29,0,1,166.84
CUST-2759,47,One Year,Electronic Check,71.26,3192.87,1,11,0,0,976.14
CUST-2760,49,Month-to-Month,Electronic Check,65.87,3107.66,1,18,1,1,98.28
CUST-2761,33,Month-to-Month,Electronic Check,84.23,2848.51,2,36,1,1,56.3
CUST-2762,21,Month-to-Month,Bank Transfer,87.98,1687.93,2,39,0,1,95.76
CUST-2763,22,One Year,Electronic Check,75.87,1590.9,1,42,1,1,122.26
CUST-2764,48,Two Year,Electronic Check,82.49,4129.0,5,3,0,0,1075.64
CUST-2765,37,One Year,Mailed Check,29.66,1102.75,2,14,0,0,349.28
CUST-2766,15,One Year,Credit Card,115.18,1750.58,4,19,0,1,84.1
CUST-2767,35,Month-to-Month,Mailed Check,99.08,3515.05,2,43,1,1,64.8
CUST-2768,71,One Year,Electronic Check,57.39,3704.24,1,19,0,0,663.53
CUST-2769,32,One Year,Mailed Check,76.28,2271.27,0,20,0,0,789.58
CUST-2770,11,Month-to-Month,Credit Card,24.73,264.87,2,9,0,1,16.57
CUST-2771,10,Month-to-Month,Bank Transfer,24.12,230.4,2,29,1,1,45.27
CUST-2772,57,Month-to-Month,Credit Card,45.08,2470.98,2,23,0,1,37.81
CUST-2773,25,Two Year,Credit Card,88.97,2262.55,1,39,0,1,60.5
CUST-2774,2,Month-to-Month,Electronic Check,105.21,189.84,1,39,0,1,84.59
CUST-2775,64,One Year,Bank Transfer,75.92,4854.38,2,37,1,1,57.27
CUST-2776,35,Month-to-Month,Electronic Check,73.21,2306.16,6,2,1,1,46.56
CUST-2777,7,Month-to-Month,Mailed Check,60.23,383.44,2,28,0,1,102.2
CUST-2778,18,Month-to-Month,Electronic Check,36.16,625.65,0,7,1,1,44.96
CUST-2779,67,Month-to-Month,Electronic Check,31.84,2189.05,0,28,0,1,34.48
CUST-2780,42,Two Year,Credit Card,96.07,3719.2,3,9,1,1,185.03
CUST-2781,39,One Year,Electronic Check,112.75,4323.35,1,4,0,0,1245.46
CUST-2782,41,Month-to-Month,Credit Card,65.83,2703.82,3,10,0,1,49.4
CUST-2783,24,Two Year,Electronic Check,85.94,1927.32,3,3,1,1,78.3
CUST-2784,60,Month-to-Month,Electronic Check,111.45,6532.19,3,34,1,1,95.67
CUST-2785,46,Two Year,Credit Card,29.01,1383.45,8,39,0,0,341.57
CUST-2786,19,Month-to-Month,Bank Transfer,97.05,1801.23,0,11,0,1,90.96
CUST-2787,68,Month-to-Month,Bank Transfer,81.68,5129.89,4,20,0,1,104.07
CUST-2788,42,Month-to-Month,Electronic Check,79.86,3334.57,1,15,1,1,120.1
CUST-2789,32,Month-to-Month,Mailed Check,49.25,1558.4,2,13,0,1,82.05
CUST-2790,39,Month-to-Month,Bank Transfer,88.39,3116.43,1,20,0,1,138.35
CUST-2791,36,One Year,Bank Transfer,99.48,3271.82,3,26,0,1,80.42
CUST-2792,36,Two Year,Mailed Check,31.29,1040.29,1,35,1,0,416.93
CUST-2793,3,One Year,Credit Card,73.35,202.54,2,0,0,0,984.55
CUST-2794,8,Month-to-Month,Bank Transfer,30.13,226.32,0,0,0,1,24.05
CUST-2795,70,Month-to-Month,Credit Card,107.26,7268.81,1,21,0,1,67.29
CUST-2796,41,Month-to-Month,Bank Transfer,70.76,2772.81,2,14,0,0,920.42
CUST-2797,68,Month-to-Month,Bank Transfer,100.8,7084.69,0,19,0,1,99.81
CUST-2798,13,One Year,Electronic Check,56.81,732.49,0,2,1,1,92.84
CUST-2799,49,Month-to-Month,Electronic Check,32.51,1643.04,3,13,1,1,31.58
CUST-2800,60,Month-to-Month,Credit Card,24.15,1418.65,1,8,0,1,47.53
CUST-2801,2,Month-to-Month,Electronic Check,48.15,87.97,5,18,1,1,78.86
CUST-2802,60,Two Year,Electronic Check,44.42,2583.89,3,39,0,1,26.05
CUST-2803,5,Month-to-Month,Electronic Check,76.04,389.06,3,33,0,1,96.06
CUST-2804,44,Month-to-Month,Electronic Check,22.17,906.33,2,3,1,1,29.79
CUST-2805,27,Month-to-Month,Credit Card,72.06,1777.68,5,32,0,1,111.19
CUST-2806,32,Month-to-Month,Credit Card,59.18,1797.96,1,42,0,1,73.78
CUST-2807,21,Month-to-Month,Mailed Check,77.71,1563.92,3,36,1,1,95.21
CUST-2808,8,Month-to-Month,Electronic Check,90.24,682.89,1,1,0,1,94.92
CUST-2809,50,One Year,Bank Transfer,83.41,3838.05,3,26,1,1,75.67
CUST-2810,67,Month-to-Month,Bank Transfer,118.46,7441.77,2,44,1,1,227.36
CUST-2811,44,One Year,Credit Card,33.83,1492.01,2,16,0,0,425.47
CUST-2812,58,Two Year,Mailed Check,62.97,3498.46,1,30,0,0,687.0
CUST-2813,3,One Year,Electronic Check,62.48,186.48,0,40,0,1,46.92
CUST-2814,70,Month-to-Month,Mailed Check,61.71,4235.23,1,5,0,1,110.21
CUST-2815,2,Month-to-Month,Credit Card,86.38,169.71,3,30,0,1,119.2
CUST-2816,44,One Year,Bank Transfer,68.98,2844.76,0,2,1,0,834.6
CUST-2817,2,One Year,Bank Transfer,71.74,140.36,1,39,0,1,122.9
CUST-2818,35,Month-to-Month,Electronic Check,63.24,1999.89,0,2,0,1,109.71
CUST-2819,30,One Year,Bank Transfer,119.17,3449.12,2,32,0,1,158.01
CUST-2820,8,Month-to-Month,Bank Transfer,112.76,889.35,1,12,0,1,86.34
CUST-2821,22,Month-to-Month,Electronic Check,50.77,1035.74,2,20,1,1,36.67
CUST-2822,44,Month-to-Month,Mailed Check,31.16,1286.7,1,36,0,1,42.41
CUST-2823,58,Month-to-Month,Electronic Check,103.98,5626.35,2,15,1,1,109.16
CUST-2824,36,Month-to-Month,Electronic Check,119.72,3924.54,2,20,0,1,160.07
CUST-2825,69,One Year,Electronic Check,49.26,3236.4,1,43,0,0,623.09
CUST-2826,31,Month-to-Month,Electronic Check,55.78,1810.18,0,12,0,1,78.28
CUST-2827,47,Month-to-Month,Mailed Check,114.16,5113.78,2,3,0,1,62.58
CUST-2828,55,Month-to-Month,Electronic Check,91.11,4856.11,1,30,0,1,50.04
CUST-2829,62,Month-to-Month,Electronic Check,49.56,3066.46,3,8,0,1,78.42
CUST-2830,30,Month-to-Month,Credit Card,78.1,2336.61,1,32,1,1,61.67
CUST-2831,55,One Year,Mailed Check,114.42,6560.46,1,36,0,1,169.15
CUST-2832,16,One Year,Bank Transfer,101.18,1665.24,1,36,1,1,133.54
CUST-2833,12,One Year,Mailed Check,94.18,1151.74,1,23,0,1,185.79
CUST-2834,17,One Year,Bank Transfer,93.7,1660.99,0,24,0,1,164.27
CUST-2835,16,Month-to-Month,Electronic Check,37.8,565.26,3,40,0,1,42.32
CUST-2836,12,Month-to-Month,Credit Card,102.47,1220.49,2,28,0,1,145.98
CUST-2837,8,Month-to-Month,Electronic Check,47.61,393.48,1,39,1,1,32.18
CUST-2838,3,Month-to-Month,Bank Transfer,113.04,336.96,3,35,0,1,122.04
CUST-2839,16,Two Year,Electronic Check,56.46,945.47,1,14,0,0,657.42
CUST-2840,30,Month-to-Month,Bank Transfer,105.77,2903.55,0,44,0,1,151.67
CUST-2841,23,Month-to-Month,Mailed Check,46.62,1035.7,1,17,0,1,57.19
CUST-2842,5,Two Year,Mailed Check,71.45,373.9,1,19,1,1,54.64
CUST-2843,65,Two Year,Electronic Check,30.69,1908.94,4,4,0,0,333.96
CUST-2844,30,One Year,Bank Transfer,86.01,2608.51,4,17,1,1,78.25
CUST-2845,21,Month-to-Month,Credit Card,103.61,1968.15,3,39,0,1,179.32
CUST-2846,70,Month-to-Month,Credit Card,91.84,6455.97,4,0,1,1,130.18
CUST-2847,22,Month-to-Month,Electronic Check,72.33,1655.22,1,18,1,1,76.6
CUST-2848,32,Month-to-Month,Electronic Check,24.51,750.91,2,22,0,1,13.75
CUST-2849,33,Month-to-Month,Credit Card,113.34,3378.15,2,25,0,1,96.18
CUST-2850,16,Month-to-Month,Mailed Check,90.55,1309.99,2,28,1,1,166.03
CUST-2851,38,Two Year,Bank Transfer,94.59,3715.92,3,33,0,1,163.35
CUST-2852,14,Month-to-Month,Credit Card,99.47,1404.25,0,18,1,1,135.51
CUST-2853,36,One Year,Credit Card,94.77,3125.15,4,17,0,0,1228.51
CUST-2854,23,One Year,Mailed Check,64.11,1339.15,4,1,0,1,94.29
CUST-2855,66,Month-to-Month,Mailed Check,93.36,6289.46,3,26,1,1,111.97
CUST-2856,2,One Year,Electronic Check,82.5,168.54,1,5,0,1,120.98
CUST-2857,65,Month-to-Month,Bank Transfer,105.4,6289.75,2,38,0,1,101.3
CUST-2858,67,Month-to-Month,Electronic Check,100.25,6348.86,1,5,0,1,176.21
CUST-2859,52,One Year,Electronic Check,24.14,1276.62,2,5,0,0,315.25
CUST-2860,62,Month-to-Month,Electronic Check,57.89,3513.13,2,30,1,0,719.22
CUST-2861,23,Two Year,Electronic Check,23.47,563.29,1,40,1,1,40.98
CUST-2862,26,Month-to-Month,Bank Transfer,30.21,763.59,2,39,1,1,37.19
CUST-2863,68,One Year,Bank Transfer,80.14,5457.93,2,29,0,1,61.06
CUST-2864,55,Month-to-Month,Mailed Check,107.38,5766.92,2,20,0,1,66.21
CUST-2865,6,Month-to-Month,Electronic Check,31.98,199.83,3,40,1,1,49.55
CUST-2866,35,Month-to-Month,Credit Card,65.11,2187.24,5,43,0,1,117.05
CUST-2867,22,One Year,Electronic Check,111.09,2283.82,0,17,0,1,190.09
CUST-2868,43,Two Year,Bank Transfer,101.43,4139.03,0,22,1,0,1160.44
CUST-2869,15,Two Year,Credit Card,71.97,1109.69,5,37,0,1,51.25
CUST-2870,60,Month-to-Month,Mailed Check,97.16,5682.06,2,22,0,1,62.29
CUST-2871,12,One Year,Mailed Check,72.27,826.6,2,27,0,1,73.54
CUST-2872,49,One Year,Credit Card,35.81,1722.47,1,35,0,0,439.41
CUST-2873,42,One Year,Electronic Check,32.47,1254.62,4,24,0,1,63.08
CUST-2874,38,Month-to-Month,Mailed Check,38.84,1329.51,2,6,1,1,33.48
CUST-2875,45,One Year,Mailed Check,55.09,2335.48,0,17,0,0,651.94
CUST-2876,35,Two Year,Electronic Check,113.05,3920.15,4,19,0,1,153.84
CUST-2877,30,Month-to-Month,Credit Card,99.97,3019.35,1,4,1,1,54.75
CUST-2878,30,Two Year,Credit Card,63.28,1943.95,0,17,0,0,695.92
CUST-2879,6,One Year,Bank Transfer,69.31,432.08,3,41,0,1,118.44
CUST-2880,67,Month-to-Month,Electronic Check,46.56,3000.41,2,39,0,1,42.56
CUST-2881,7,Month-to-Month,Electronic Check,90.44,640.09,1,32,1,1,166.96
CUST-2882,52,Month-to-Month,Bank Transfer,100.28,4751.51,0,14,0,1,85.68
CUST-2883,14,Month-to-Month,Electronic Check,43.89,558.32,2,34,0,1,26.98
CUST-2884,15,Two Year,Bank Transfer,24.18,333.22,0,0,0,1,17.89
CUST-2885,21,Month-to-Month,Mailed Check,82.39,1673.59,0,20,0,1,144.64
CUST-2886,35,Two Year,Bank Transfer,76.25,2486.45,2,7,0,0,917.51
CUST-2887,66,Two Year,Mailed Check,60.21,3747.5,4,6,1,0,673.67
CUST-2888,2,Month-to-Month,Mailed Check,84.39,168.3,2,40,0,1,109.44
CUST-2889,35,Two Year,Electronic Check,75.06,2505.67,2,43,1,0,972.34
CUST-2890,20,Two Year,Electronic Check,45.06,886.43,1,39,0,0,619.51
CUST-2891,10,One Year,Mailed Check,59.77,574.9,1,39,0,1,67.85
CUST-2892,25,One Year,Bank Transfer,62.81,1453.02,5,29,0,0,787.46
CUST-2893,66,Two Year,Bank Transfer,108.02,6495.54,1,37,1,0,1339.63
CUST-2894,25,One Year,Bank Transfer,116.09,2714.87,2,34,1,1,168.85
CUST-2895,54,Month-to-Month,Credit Card,109.3,5363.06,1,1,1,1,169.84
CUST-2896,33,Two Year,Electronic Check,91.92,3011.49,2,7,1,0,1034.12
CUST-2897,36,One Year,Electronic Check,78.5,2880.7,4,37,1,1,65.66
CUST-2898,14,One Year,Electronic Check,88.93,1183.97,2,3,0,1,125.06
CUST-2899,65,Month-to-Month,Bank Transfer,113.91,7093.67,2,36,0,1,130.98
CUST-2900,54,One Year,Mailed Check,45.0,2484.5,0,20,0,0,493.59
CUST-2901,52,Month-to-Month,Credit Card,73.51,3567.91,2,12,0,1,48.52
CUST-2902,3,Two Year,Mailed Check,88.96,244.96,0,8,0,0,1130.8
CUST-2903,41,Month-to-Month,Credit Card,87.92,3515.21,2,44,0,1,154.34
CUST-2904,6,Month-to-Month,Credit Card,45.23,270.55,3,28,0,1,73.48
CUST-2905,25,Month-to-Month,Electronic Check,78.67,1946.98,1,40,0,1,84.45
CUST-2906,13,Month-to-Month,Mailed Check,99.59,1303.84,1,23,0,1,173.56
CUST-2907,8,One Year,Bank Transfer,67.51,490.67,1,15,0,1,41.93
CUST-2908,21,Two Year,Electronic Check,99.33,2011.32,1,11,1,0,1047.07
CUST-2909,68,Two Year,Mailed Check,55.99,3562.84,2,1,0,0,698.42
CUST-2910,25,Month-to-Month,Bank Transfer,113.88,2886.48,4,18,0,1,200.23
CUST-2911,68,Month-to-Month,Electronic Check,73.39,5144.77,3,29,1,1,77.73
CUST-2912,45,Two Year,Bank Transfer,79.59,3374.54,2,15,0,0,1023.19
CUST-2913,60,Two Year,Bank Transfer,23.14,1269.39,0,23,0,0,238.14
CUST-2914,12,Month-to-Month,Electronic Check,37.03,416.82,1,12,0,1,65.18
CUST-2915,32,Month-to-Month,Mailed Check,83.29,2440.33,1,4,0,1,107.96
CUST-2916,13,Month-to-Month,Electronic Check,61.99,764.26,0,22,0,1,102.12
CUST-2917,31,Two Year,Bank Transfer,70.82,2153.11,0,37,0,0,749.66
CUST-2918,20,One Year,Electronic Check,26.3,550.22,1,30,0,1,36.43
CUST-2919,18,Month-to-Month,Credit Card,103.41,1786.75,2,16,1,1,137.06
CUST-2920,60,Month-to-Month,Mailed Check,98.45,5511.27,2,2,0,1,139.3
CUST-2921,63,Two Year,Electronic Check,38.54,2245.97,3,25,0,0,430.82
CUST-2922,6,Month-to-Month,Mailed Check,83.43,463.52,2,12,0,1,156.61
CUST-2923,32,Month-to-Month,Mailed Check,101.83,3026.84,0,43,0,1,170.92
CUST-2924,43,One Year,Mailed Check,84.09,3667.72,2,37,1,1,69.75
CUST-2925,2,Month-to-Month,Mailed Check,51.04,92.81,2,21,0,1,88.75
CUST-2926,60,Month-to-Month,Mailed Check,85.61,5391.43,5,20,1,1,58.48
CUST-2927,23,Two Year,Electronic Check,41.05,923.76,2,28,0,0,501.48
